country,municipality,lon,lat,tokens,score,split
mexico,20327,-94.19283912374071,16.36775598952145,253,2.2399483,beyond
mexico,20328,-96.53607306741203,16.637351532603653,119,2.7425356,beyond
mexico,20329,-97.2856338181787,17.016650790683347,128,3.3182778,beyond
mexico,20330,-96.70519739088157,17.977268963091557,143,2.5326576,beyond
mexico,20331,-97.37218132651651,17.341954510442747,949,2.1948423,beyond
mexico,20332,-97.34432607693893,17.436441370318565,180,2.7905424,beyond
mexico,20333,-96.30403573627464,16.66811756660543,77,2.8688467,beyond
mexico,20335,-96.35489352024625,17.41883219357022,35,3.1599598,beyond
mexico,20336,-96.55184032461955,17.589040353246588,84,3.437315,beyond
mexico,20337,-96.08137394404469,17.030655068965814,412,2.9193723,beyond
mexico,20338,-96.80031899311234,17.197955935218364,1646,1.993601,beyond
mexico,20339,-97.48937382800607,17.510416148477937,124,2.1842518,beyond
mexico,20340,-97.7175633141538,18.060267806680603,32,3.0413153,beyond
mexico,20341,-97.48133762338261,17.56382630039111,136,2.3115125,beyond
mexico,20342,-96.75642835912942,16.97164637854149,108,2.0049882,train
mexico,20343,-96.5915853721333,16.996353739842526,759,2.2965996,beyond
mexico,20344,-96.82605293906063,16.201503523993267,125,3.6973715,beyond
mexico,20345,-98.14671433592174,16.54371409118389,36,3.2961912,beyond
mexico,20346,-97.68347540700965,17.517774934367146,68,3.0186408,beyond
mexico,20347,-96.46228751928919,16.18465064579359,131,2.505836,beyond
mexico,20348,-98.03223210925307,17.346614575627378,240,3.0297842,beyond
mexico,20349,-96.61426641285799,16.952553040850766,423,2.2864633,beyond
mexico,20350,-96.68074149937567,17.054754485437407,506,1.2451817,beyond
mexico,20351,-96.72462441527644,16.39867811455812,1317,2.2244813,beyond
mexico,20352,-98.0052464234117,17.827181841184025,109,2.9196281,beyond
mexico,20353,-96.72037632072606,16.34580928731251,937,2.564782,beyond
mexico,20354,-96.90564887944868,18.210633689097506,78,3.1750436,beyond
mexico,20355,-96.79688680056147,17.98440508191548,76,3.5533729,beyond
mexico,20356,-96.47119123750112,16.996015023125178,476,2.8704054,beyond
mexico,20357,-95.91085021932065,16.655007613877277,69,2.9524863,beyond
mexico,20358,-96.83858002062402,16.743483820491832,231,2.1473138,beyond
mexico,20359,-96.61289453586943,17.39405461352765,161,2.810385,beyond
mexico,20360,-96.72732074680819,16.83685029684117,1187,2.8765748,beyond
mexico,20361,-96.26659643220944,16.320431398955375,152,3.432693,beyond
mexico,20362,-96.64266554278014,16.304709990767172,480,2.9359965,beyond
mexico,20363,-96.56212767603711,17.268961225391067,46,2.7475307,beyond
mexico,20364,-97.2900218836507,16.237402317731558,120,2.8218818,beyond
mexico,20365,-96.47293331896797,17.267153088600566,173,3.1948748,beyond
mexico,20366,-96.75230953676675,16.069107592704334,148,3.682957,beyond
mexico,20367,-97.83843619581329,16.33671072508144,105,3.602625,beyond
mexico,20368,-96.62016547735405,16.781609112807015,848,2.4821348,beyond
mexico,20369,-96.74240242214996,16.882895823530784,574,2.680745,beyond
mexico,20370,-97.5586798165778,17.345935918701684,173,2.4836538,beyond
mexico,20371,-97.53482218493573,17.07528159601404,351,2.4465303,beyond
mexico,20372,-97.66202171011483,17.0189959505181,85,2.4264283,beyond
mexico,20373,-97.60449831201613,18.06355092865817,32,2.610163,beyond
mexico,20374,-96.8759994476845,18.16307086464562,127,2.9074867,beyond
mexico,20375,-96.68510421958737,17.04843541091112,358,1.312435,beyond
mexico,20376,-98.22468632524793,17.580857310955192,40,2.472863,beyond
mexico,20377,-97.65771535065761,16.874110034445447,84,1.9637403,beyond
mexico,20378,-96.88052059449274,16.791917405075527,136,2.4447668,beyond
mexico,20379,-97.72381525104585,17.173922491420853,44,2.1022704,beyond
mexico,20380,-96.5839710579361,16.956585288526025,747,2.5496352,beyond
mexico,20381,-98.15102301163834,17.82769950709808,173,3.4343946,beyond
mexico,20382,-97.49146092084229,16.917932987409507,54,2.5397387,beyond
mexico,20383,-97.56996262698385,17.35733813727683,35,3.0815043,beyond
mexico,20384,-96.67298918043979,16.326095133194848,752,2.5722165,beyond
mexico,20385,-96.74105422025951,17.02095786657849,701,1.440539,train
mexico,20386,-97.49397346185235,16.536368350894694,20,3.4485245,beyond
mexico,20387,-96.80324544396939,16.78464058024144,427,2.7735786,beyond
mexico,20388,-96.86074206939763,16.92775445404147,82,3.0623283,beyond
mexico,20389,-96.7581177557815,16.807591423023492,352,2.4452899,beyond
mexico,20390,-96.6893343828681,17.06520829060497,1302,1.329559,beyond
mexico,20391,-96.61862082306544,16.187069692270164,138,2.095743,beyond
mexico,20392,-97.6644980499086,16.97100285212192,88,2.6289775,beyond
mexico,20393,-96.68101979408476,16.7372659596699,724,2.1922023,beyond
mexico,20395,-97.09839445325969,17.632744245637788,191,2.8979123,beyond
mexico,20396,-96.81616192963597,18.10870888222871,121,3.5893466,beyond
mexico,20397,-97.67746636869056,17.26742086926627,259,1.4049175,beyond
mexico,20398,-96.84447173913115,16.685782880241153,175,2.5927646,beyond
mexico,20399,-96.77107356916238,17.09193963406496,827,1.8201002,beyond
mexico,20400,-97.69548962813411,17.89679905331887,182,2.6595626,beyond
mexico,20401,-97.05332240570267,15.854739940101052,98,2.1858268,expansion
mexico,20402,-98.28719500749912,16.45160605699293,67,2.9119623,beyond
mexico,20403,-96.7048651854085,16.968178135373364,51,2.0045714,train
mexico,20404,-97.28255705194476,17.525588285293683,86,2.5155714,beyond
mexico,20405,-97.63212153889081,17.589162645196122,29,2.2549133,beyond
mexico,20406,-96.82976168677838,18.233931197676185,36,2.9491994,beyond
mexico,20407,-94.68367905263642,16.90661604714994,72,3.1920652,beyond
mexico,20408,-97.59351816275166,17.351299085990362,44,2.8024824,beyond
mexico,20409,-96.63134604316505,17.04547544393708,804,1.9961214,beyond
mexico,20410,-95.87948535396349,16.284729397200934,25,2.5064821,beyond
mexico,20411,-96.60451166238744,17.0015760308651,196,2.0160012,beyond
mexico,20412,-95.35345749031748,16.738714404220364,44,3.1030328,beyond
mexico,20413,-96.13368821275833,15.768093840190641,224,1.6529958,expansion
mexico,20414,-97.91288525883664,16.302037501476022,106,3.8083649,beyond
mexico,20415,-98.03052904861802,16.640066158432248,41,3.256849,beyond
mexico,20416,-97.19279314202012,17.853890187366922,40,2.862524,beyond
mexico,20417,-96.20711388075223,17.86133526943318,39,2.5388358,beyond
mexico,20418,-95.44420606489234,16.440498789735617,262,2.2856774,beyond
mexico,20419,-96.52593758508365,17.36106242365795,200,2.2509627,beyond
mexico,20420,-97.01786217942549,16.729863535983263,140,2.453783,beyond
mexico,20421,-95.25766874353712,16.37705630839049,52,2.441495,train
mexico,20422,-97.33611481109024,17.66261158438173,210,3.0305848,beyond
mexico,20424,-96.37080532860486,16.134778447999285,124,2.2617345,beyond
mexico,20425,-96.79867239435258,17.783734669709403,41,2.7432885,beyond
mexico,20426,-97.00177564029325,17.0808935398059,82,3.9161146,beyond
mexico,20427,-95.09366889631077,16.844912018178153,205,3.0055912,beyond
mexico,20429,-97.0094008174339,16.568966996927173,338,2.5448847,beyond
mexico,20430,-97.39517593573294,17.142961081587377,48,2.3334682,beyond
mexico,20431,-97.02156111193682,17.954546896115183,100,2.9521995,beyond
mexico,20432,-96.16119255062122,17.380980760634653,61,2.845646,beyond
mexico,20433,-97.19709166754207,16.16534785312914,54,3.494931,beyond
mexico,20434,-96.95243237591002,18.166917291518313,281,3.204984,beyond
mexico,20435,-96.00815562624231,16.997083421234827,79,3.148175,beyond
mexico,20436,-97.06498010036225,17.712404174533447,36,3.1279526,beyond
mexico,20437,-96.06228618113303,17.09612211292798,111,3.0910037,beyond
mexico,20438,-96.7361299223389,17.950088112577134,204,3.1316092,beyond
mexico,20439,-96.54385325068782,15.738886103292668,91,2.3173995,beyond
mexico,20440,-95.62533404190891,16.6007276783806,45,3.8108335,beyond
mexico,20441,-95.01938253357618,16.366572497602217,43,3.6126533,train
mexico,20442,-96.2627361303183,17.2395935544689,138,2.2982202,beyond
mexico,20443,-96.42913402834644,17.235018020254852,131,2.9900842,beyond
mexico,20444,-97.50421328748172,16.876449736135637,36,2.493977,beyond
mexico,20445,-97.5152840772511,17.119783989923476,72,2.7959535,beyond
mexico,20447,-97.99112607282484,16.76170245692331,83,3.8956773,beyond
mexico,20448,-97.33589521494847,16.65488835490491,28,3.5414085,beyond
mexico,20449,-96.35309055355914,16.558690650595175,34,3.0219283,beyond
mexico,20450,-97.49537637488359,16.643644570062857,133,3.837974,beyond
mexico,20451,-97.13586401230657,17.647639325048548,116,2.6626105,beyond
mexico,20452,-96.71774581164273,16.800901111028143,1271,2.860188,beyond
mexico,20453,-95.67563842249167,15.985478184223648,114,2.7178993,beyond
mexico,20455,-97.95689245757843,17.934631916077002,218,2.3290088,beyond
mexico,20456,-97.74210207206619,17.720940200966286,68,3.5083916,beyond
mexico,20457,-96.18406421107521,17.44520282472496,39,3.5687273,beyond
mexico,20458,-96.548644450291,17.565594900920914,85,3.1066406,beyond
mexico,20459,-97.68085017233128,18.193092018682982,84,3.702853,beyond
mexico,20460,-95.92050506560463,17.35960612435475,72,3.4927313,beyond
mexico,20461,-98.08872594798272,17.454696999141714,33,3.5845795,beyond
mexico,20462,-97.73436242051956,17.826553781884545,55,1.9870342,train
mexico,20463,-97.06645220714898,17.448199430325623,60,2.3588147,beyond
mexico,20464,-97.4267063344921,17.84385134291414,300,2.1890085,beyond
mexico,20465,-95.62390668596558,16.934553559856468,36,3.295866,beyond
mexico,20466,-97.65313116684389,16.567099568275804,34,2.8731549,beyond
mexico,20467,-97.82247249922698,16.282896175937225,257,3.4181533,beyond
mexico,20468,-95.87446257838799,17.587799572710882,24,2.898101,beyond
mexico,20469,-98.00988925704848,17.33412130163628,332,2.1392741,beyond
mexico,20470,-95.52641961917445,16.69002623973039,50,2.4579568,beyond
mexico,20472,-95.20580913614674,16.582978472528147,136,2.4308386,beyond
mexico,20473,-96.31307458972282,17.21971554447081,50,3.279469,beyond
mexico,20474,-98.28637726661569,16.492391469004314,184,2.430391,beyond
mexico,20475,-96.40477735782542,16.84068793472276,625,2.6338427,beyond
mexico,20476,-97.69024400674449,17.984416784060222,53,2.6216252,beyond
mexico,20477,-97.22536554865164,16.42137285788957,68,2.651579,beyond
mexico,20478,-96.92050091110389,17.509702643647454,85,2.9764044,beyond
mexico,20479,-97.3737885180801,17.4195485988364,199,3.081005,beyond
mexico,20480,-97.67755303371443,17.331157480419737,73,3.2928886,beyond
mexico,20481,-97.7655037333658,17.013459593653273,26,1.9868385,beyond
mexico,20482,-98.0956675694367,16.33975308543799,466,2.4732237,beyond
mexico,20483,-96.87128276919394,17.24772011457504,1156,2.5329504,beyond
mexico,20484,-98.22196235682553,17.669113616912355,69,3.0312114,beyond
mexico,20485,-98.44777447659787,16.341055107793725,37,2.9011006,beyond
mexico,20486,-97.46973860411366,17.664327879174614,58,2.2288928,beyond
mexico,20487,-97.0033848472238,17.32398793396679,116,3.2267327,beyond
mexico,20488,-97.40037868820774,17.782307881023076,46,2.334102,beyond
mexico,20489,-97.74729294013754,16.32202020850623,28,2.950918,beyond
mexico,20490,-96.96912294033001,18.20675081359063,378,3.1140318,beyond
mexico,20492,-97.339535459488,17.283751660666624,225,2.821691,beyond
mexico,20493,-97.32009803588889,17.460908185610503,73,2.3945131,beyond
mexico,20494,-96.99404495213437,17.029325035637086,100,3.3890886,beyond
mexico,20496,-96.42914206073868,17.292678505151112,298,2.7273235,beyond
mexico,20497,-97.26676245264903,16.226226415783497,218,3.1868,beyond
mexico,20498,-95.69963342368668,17.336772785179978,39,2.5029192,beyond
mexico,20499,-97.5704513657137,17.473051524992435,64,2.1363723,beyond
mexico,20500,-97.57844652519309,16.87986539564874,66,2.0172768,beyond
mexico,20501,-98.19638293708681,17.60820293163862,74,2.7004113,beyond
mexico,20502,-95.91500186953557,17.16069333720055,89,3.276288,beyond
mexico,20503,-96.24239195782508,17.220664241207935,54,2.342352,beyond
mexico,20504,-96.62250210377613,17.28682768759401,37,2.5215294,beyond
mexico,20505,-94.76747901357143,16.586306130630785,163,2.8092551,beyond
mexico,20506,-96.20002655758994,17.0671020819722,25,3.1131918,beyond
mexico,20507,-98.37919808424317,16.33367252523932,73,2.897462,beyond
mexico,20508,-95.16182584785938,16.59114527711485,89,1.9109774,beyond
mexico,20509,-96.67028719372924,15.830968786690642,59,3.443704,beyond
mexico,20510,-97.53195518831785,16.911565717419606,36,2.7318163,beyond
mexico,20511,-97.12024027713484,17.223086315748624,51,3.3616614,beyond
mexico,20512,-96.3107697881898,16.150303931538964,58,2.8582163,beyond
mexico,20513,-95.1399005990746,16.8185763044005,222,3.0680232,beyond
mexico,20514,-96.1164761720803,17.337796587540254,46,3.163235,beyond
mexico,20515,-95.23948426892039,16.3156495751506,682,1.9775201,train
mexico,20516,-97.221450881397,16.59540204464335,154,3.4465888,beyond
mexico,20517,-96.05810624368833,16.956295181479742,113,2.5989294,beyond
mexico,20518,-97.34190244024553,17.408780225668885,345,3.0578933,beyond
mexico,20519,-96.62166248144798,17.05944716992305,345,2.3665323,beyond
mexico,20520,-97.96197137453552,17.67853371651314,101,2.1462038,beyond
mexico,20521,-97.3568727741012,17.61070130422944,51,2.9024627,beyond
mexico,20522,-96.2650620264201,17.153120506136084,171,2.6411953,beyond
mexico,20523,-97.34336463397982,17.527065930583518,82,2.963518,beyond
mexico,20525,-94.35511404222125,16.479618026272988,217,2.6224105,beyond
mexico,20526,-97.14384915273328,16.107035321722357,110,2.9190965,beyond
mexico,20527,-96.86353632775483,17.805353942983707,124,3.0734806,beyond
mexico,20528,-97.94322344008046,17.44032090800484,152,1.9574553,beyond
mexico,20529,-98.0028528586761,17.77796243861552,66,3.0862875,beyond
mexico,20530,-96.67106429897927,16.845745440066878,272,2.796423,beyond
mexico,20531,-96.87483418101772,17.17101458222121,728,2.71195,beyond
mexico,20532,-97.7618505798483,17.144616010080057,38,2.522116,beyond
mexico,20533,-96.58273833651162,16.267432011374247,758,2.9268603,beyond
mexico,20534,-96.84347745950664,16.390035763889564,84,2.3836946,beyond
mexico,20535,-97.01707468714667,16.703360866696347,122,2.4440484,beyond
mexico,20536,-97.44224756937173,17.456959715116376,31,2.7416003,beyond
mexico,20537,-98.1390721775128,17.50261983569201,69,2.2554197,beyond
mexico,20538,-96.53320019941631,16.349564390304245,859,2.8765674,beyond
mexico,20539,-96.82489022885213,17.16854811374313,897,2.1815689,beyond
mexico,20540,-97.57213951779414,17.67679554031419,159,1.9215956,beyond
mexico,20541,-96.30083611934525,17.376251520408704,90,3.1560242,beyond
mexico,20542,-96.75381041424642,16.568420798840805,259,2.4548213,beyond
mexico,20543,-97.51293697305395,16.29614156659034,98,3.2465231,beyond
mexico,20544,-96.61771185183233,17.349485376331593,133,2.2092502,beyond
mexico,20545,-97.07368337534619,18.132807856795004,481,1.8836951,beyond
mexico,20546,-96.51759408775811,17.028096031021306,457,2.4759429,beyond
mexico,20547,-97.53596123714019,17.72658757983962,193,2.3016548,beyond
mexico,20548,-97.3622373885113,17.875762266187227,391,2.042592,beyond
mexico,20549,-97.8106598984383,17.65064013337576,69,2.1011531,beyond
mexico,20550,-96.56057791070208,17.01086172740726,1402,2.4238439,beyond
mexico,20551,-96.47647174530755,16.956041891487416,1577,2.0761595,beyond
mexico,20552,-97.43749199992884,17.850352900063054,387,2.5497324,beyond
mexico,20553,-96.64674369547511,17.07011898176699,2407,1.9920982,beyond
mexico,20554,-96.02808253034458,17.25888407914483,66,3.5581334,beyond
mexico,20555,-96.76378610779503,16.92208310511021,127,2.154807,beyond
mexico,20556,-97.50521890269792,17.77068357364777,232,1.8826005,beyond
mexico,20557,-94.83399430077117,16.47513196334479,177,1.9024706,beyond
mexico,20558,-96.9782867243318,17.77196700088704,60,2.7661345,beyond
mexico,20559,-96.30372420824872,17.775904929360017,103,2.760608,beyond
mexico,20560,-96.42664329130355,17.004191759385996,590,2.9980366,beyond
mexico,20561,-96.47153186043035,16.72607981589501,192,2.7904928,beyond
mexico,20562,-97.35655414745627,17.381142585932704,791,3.1371765,beyond
mexico,20563,-96.78129097153241,16.455284644132384,378,3.3158352,beyond
mexico,20564,-97.29992883853012,17.03913366596474,160,3.3538032,beyond
mexico,20565,-96.7511276264321,16.945217096087564,989,2.3429985,beyond
mexico,20566,-97.48449369374158,16.73433974664246,88,3.0930898,beyond
mexico,20567,-98.38949036628857,17.756298970157804,98,2.2809196,beyond
mexico,20568,-97.82399660364038,17.89031953130868,78,3.0022452,beyond
mexico,20569,-97.15897590217143,17.2294045126628,45,3.2755482,beyond
mexico,20570,-96.78436033830005,16.863968172758373,1512,2.495459,beyond
mexico,21001,-97.95033961766376,19.068785846491004,1806,2.7806687,expansion
mexico,21002,-97.21069660641,20.130587233295955,59,3.7479725,beyond
mexico,21003,-98.04872117855768,18.22273289047845,460,2.6409686,beyond
mexico,21004,-97.76518304959214,18.98872158366505,445,2.8171618,beyond
mexico,21005,-98.71261377067857,18.76412513937272,94,1.5674255,beyond
mexico,21006,-97.85518179502436,20.047962014927688,252,3.4981174,beyond
mexico,21007,-98.25707510981786,18.571786571688982,52,2.886468,beyond
mexico,21008,-98.16272217324457,20.044516985063304,82,2.124882,beyond
mexico,21009,-98.21992707729095,18.213886701272344,177,2.632198,beyond
mexico,21010,-97.25890415958654,18.376642870308554,992,1.8467511,beyond
mexico,21011,-98.54127202874137,18.016807891154382,92,2.873268,beyond
mexico,21012,-97.53079746089836,19.095884646130347,263,2.2594812,beyond
mexico,21013,-97.2982885980942,18.369811324239027,414,1.5887076,beyond
mexico,21014,-97.7990021150341,20.047257472351674,186,2.8353279,beyond
mexico,21015,-98.03976005445027,19.045457902691766,465,2.2775586,expansion
mexico,21016,-97.93605652099869,19.796860378400225,157,2.7145581,beyond
mexico,21017,-97.44155562749322,19.835633970268425,1380,3.2371073,beyond
mexico,21018,-97.73435110896128,18.401626665393863,92,2.1673775,beyond
mexico,21019,-98.4583620809446,18.9114113853124,1642,1.7865268,train
mexico,21020,-97.91463063300121,18.82054462669929,372,2.7831438,beyond
mexico,21021,-98.55446944729053,18.54392475759776,62,2.1077414,beyond
mexico,21022,-98.62334269103003,18.830856663499553,137,2.9958801,beyond
mexico,21023,-97.32445934770884,18.897370096533123,123,3.4070933,beyond
mexico,21024,-98.38991487812127,18.189203843961888,37,2.0649014,beyond
mexico,21025,-97.4105360957987,20.097798156095944,44,2.8146384,beyond
mexico,21026,-98.46969812755654,19.103176948091928,1121,2.6703618,beyond
mexico,21028,-97.75813648572124,20.037412604654076,56,2.684522,beyond
mexico,21029,-97.61001609471086,20.0648515641627,200,2.8786552,beyond
mexico,21030,-97.73149221348176,20.060309503055997,23,1.8470069,beyond
mexico,21033,-98.72042852047574,18.783098725952968,82,2.6851883,beyond
mexico,21034,-98.29720473956452,19.132980604091973,2225,2.2459605,beyond
mexico,21035,-97.15597379184449,18.274407272225393,217,2.7827935,beyond
mexico,21036,-96.98789893152875,18.279853670323405,128,3.4578342,beyond
mexico,21037,-97.83284529898025,18.402505787276898,201,2.5409498,beyond
mexico,21038,-97.82356851556716,18.915231089721583,389,2.949803,expansion
mexico,21039,-97.79531751432124,19.915372269360308,48,3.9905436,beyond
mexico,21040,-98.01389890080192,18.948995731563834,142,2.1852298,beyond
mexico,21041,-98.2704940955463,19.112701228402614,336,1.5327696,beyond
mexico,21042,-98.1831452851052,18.48554453189876,76,2.4846897,beyond
mexico,21043,-97.53451525329967,20.02813010433958,350,2.9517212,beyond
mexico,21044,-97.61975466675983,19.55099427767458,434,2.2782557,beyond
mexico,21045,-97.44224411092374,18.99247871306852,348,2.1144161,beyond
mexico,21046,-97.4088732322343,18.611328902902766,162,2.2483418,beyond
mexico,21047,-98.65327020137688,18.382762780542283,842,2.4670782,beyond
mexico,21048,-98.48254358649038,19.203841021091883,661,2.590501,beyond
mexico,21049,-97.93805530394032,20.094671646626807,64,3.0352309,beyond
mexico,21050,-97.06733087814482,19.199407118843453,45,3.6707501,beyond
mexico,21051,-98.60000244453293,18.513572502349188,511,2.3813279,beyond
mexico,21052,-98.07227256573488,18.644514081758032,362,3.1720142,beyond
mexico,21053,-98.02045171286417,19.8422099870789,578,2.3902652,expansion
mexico,21054,-97.39647898806666,19.80638574550841,257,2.985576,expansion
mexico,21055,-97.86497163036857,17.967766905446272,156,2.2038786,beyond
mexico,21056,-98.48296330900914,18.10734478986428,27,2.523454,beyond
mexico,21057,-98.21255996495124,20.238443789185474,20,1.9457521,beyond
mexico,21058,-97.19725012354291,19.251927427650706,232,3.326069,beyond
mexico,21059,-98.26227297037121,18.20628307962507,351,2.833812,beyond
mexico,21060,-98.45246314316331,19.139939569273395,256,2.7699254,beyond
mexico,21061,-96.95271836397694,18.500919088241357,31,3.2385187,beyond
mexico,21062,-98.36936303316546,18.64465104391265,270,2.2017612,beyond
mexico,21063,-97.3760419077271,18.859560173768926,81,1.9542856,beyond
mexico,21064,-97.85014278323098,20.732928931545807,97,2.6983535,beyond
mexico,21065,-97.67951797517999,19.00072148393984,360,2.875269,beyond
mexico,21066,-98.1223649746125,18.088972261628992,371,2.9542196,beyond
mexico,21067,-97.34252798423428,19.28943374871403,196,3.5778415,beyond
mexico,21069,-98.50968509488902,18.770801885440896,231,2.5553806,beyond
mexico,21070,-98.04650458949766,18.68260529523103,238,3.2679942,beyond
mexico,21071,-98.03550344042618,20.17969287890756,781,2.0904138,expansion
mexico,21072,-97.6245896409306,20.10496394845711,34,3.0877805,beyond
mexico,21073,-98.72620431061475,18.417346891957237,203,2.668448,beyond
mexico,21074,-98.42297830409629,19.16530498480599,1616,2.2575064,beyond
mexico,21075,-97.44195428156297,19.888580852311847,637,3.5021393,beyond
mexico,21076,-97.2892203282816,19.94099206219155,127,2.300039,beyond
mexico,21077,-97.6958133325745,20.027815602534012,114,2.6960988,beyond
mexico,21078,-97.6937853470277,19.97014818217384,109,3.2452826,beyond
mexico,21079,-97.88209343316272,18.770627472717766,507,2.5003202,beyond
mexico,21080,-97.6239174769309,20.013747477569723,82,2.2888272,beyond
mexico,21081,-98.69632846861471,18.03178018041794,72,2.1323924,beyond
mexico,21082,-97.83244110819173,18.461708773074914,163,1.9799279,beyond
mexico,21084,-97.6461225798992,20.024812798433675,126,2.8136961,beyond
mexico,21085,-98.4750050714848,18.590764421918525,1065,2.0332847,beyond
mexico,21086,-97.94350980704235,20.475120425085475,22,3.4305742,beyond
mexico,21087,-98.84303812760247,18.32306318551442,70,1.9775829,beyond
mexico,21088,-97.57537469411112,20.030628324788733,172,2.046727,beyond
mexico,21090,-98.35111998223735,19.11539622545536,840,2.3986368,beyond
mexico,21091,-98.00713386855531,20.21080235892297,76,1.4804211,expansion
mexico,21092,-97.77295549964812,18.544010288426723,71,2.9587262,beyond
mexico,21093,-97.29649125350478,19.295983742433958,66,2.801327,beyond
mexico,21094,-97.68656229964947,19.46504040469362,256,2.2849844,beyond
mexico,21097,-97.89637656883218,18.902889601743716,131,2.429154,expansion
mexico,21098,-97.91182075868326,18.737580089536745,126,2.501856,beyond
mexico,21099,-97.43382843738652,18.727838235889763,261,2.3686986,beyond
mexico,21100,-98.1060164543212,20.233897951781895,77,3.726782,beyond
mexico,21101,-97.60157122864565,19.96079333364233,135,3.0871973,beyond
mexico,21102,-98.42687973820232,19.052802238167004,547,2.4800584,beyond
mexico,21103,-97.37385885074019,18.634506598278072,185,2.7480402,beyond
mexico,21104,-97.83397068919624,19.20074761937322,364,2.7129414,expansion
mexico,21105,-97.6497225059822,19.55552512579307,106,2.7114582,beyond
mexico,21106,-98.30709176779665,18.972756465958298,756,1.6239533,train
mexico,21107,-97.68363197899939,20.102405803877353,20,1.7494624,beyond
mexico,21108,-97.6183825319585,19.377264754489985,90,1.8017675,beyond
mexico,21109,-98.14920873429276,20.279264461620812,269,2.7914913,beyond
mexico,21110,-97.56807735887973,18.84752192544062,912,3.0422447,expansion
mexico,21111,-97.88550453497102,20.524949993190624,87,3.2672768,beyond
mexico,21112,-97.91822225255885,18.085966321203433,93,2.2044816,beyond
mexico,21113,-98.25465504148927,18.198077327652886,123,2.5371544,beyond
mexico,21114,-98.21769732694929,18.96489579615811,1814,1.2121823,train
mexico,21115,-97.66338920932354,18.93926024905678,975,2.956947,beyond
mexico,21116,-97.13728782745318,19.252276758876445,78,3.5535736,beyond
mexico,21117,-97.81631171308952,19.24782380488212,318,2.1566935,beyond
mexico,21118,-97.82578241940452,18.962007565332332,309,2.7642813,expansion
mexico,21119,-98.30259945763028,19.02447324366776,1366,1.899621,beyond
mexico,21120,-97.29113752587911,18.51051581166156,164,2.7384536,beyond
mexico,21122,-98.49324281497856,19.24064485168837,252,2.6455555,train
mexico,21124,-97.34376231607897,18.332992292748298,312,2.1530423,beyond
mexico,21125,-98.33843769149588,19.013847557210887,482,2.0286016,beyond
mexico,21126,-98.39886003908565,19.01391809155078,140,2.8753068,beyond
mexico,21127,-97.91364099216412,18.215099975042854,448,3.1298995,beyond
mexico,21128,-97.76772842616748,19.239959121481885,196,2.1732252,beyond
mexico,21129,-97.28823140324698,18.291175328405263,167,2.8805382,beyond
mexico,21130,-97.5388212536742,19.084892760732142,122,2.6841407,beyond
mexico,21131,-98.0251387858027,18.745282416958915,42,3.343096,beyond
mexico,21132,-98.43974749471626,19.270378216500706,1678,1.8752909,train
mexico,21133,-98.34662346773183,18.652156125511823,42,2.0220876,beyond
mexico,21134,-98.49919776080156,19.32225260940037,120,2.3695765,train
mexico,21135,-97.7741634372157,18.000408055195077,38,2.047949,beyond
mexico,21136,-98.31179175095741,19.168719669823428,394,1.9172369,beyond
mexico,21137,-97.50956264606577,19.306862736927695,42,3.2807353,beyond
mexico,21138,-98.49269762563189,19.073941834262982,358,2.9580956,beyond
mexico,21139,-98.08545101817121,18.12286795944211,267,3.1597774,beyond
mexico,21140,-98.33665738178325,19.064086890838215,2794,2.2203586,beyond
mexico,21141,-98.07687728060627,18.119044374077166,172,2.7748778,beyond
mexico,21142,-97.59267608860269,19.108491979763993,100,2.9068344,beyond
mexico,21143,-98.49386682788327,19.278254750862526,427,2.5270636,train
mexico,21144,-97.77498631524097,18.91646520556909,202,2.62049,expansion
mexico,21145,-96.84933767307733,18.404420739819937,32,2.6253042,beyond
mexico,21146,-98.08114607823705,18.614819997272082,155,2.8394544,beyond
mexico,21147,-98.02026412066269,18.412115130639606,114,2.9471045,beyond
mexico,21148,-98.37083381563961,18.97610870996751,554,2.53376,train
mexico,21149,-97.43770710402639,18.5383701986708,563,2.3360271,beyond
mexico,21150,-98.16546080264978,18.73634990282126,82,2.9744434,beyond
mexico,21151,-97.85846947990518,18.88746190718199,232,2.930754,expansion
mexico,21153,-97.95014639592229,18.89519393483382,427,2.520112,beyond
mexico,21154,-97.74062046544901,18.872308496109465,1139,2.3050737,expansion
mexico,21155,-98.31245854578749,18.113846786590205,66,2.9489632,beyond
mexico,21156,-97.4202633284482,18.475747823301,2627,1.6584953,beyond
mexico,21157,-98.27294450014367,18.331855905604836,175,2.2102053,beyond
mexico,21159,-98.26260422412048,18.712105842173465,45,3.533033,beyond
mexico,21160,-98.77761075051342,18.468914651803733,85,2.9516249,beyond
mexico,21161,-97.53719961073006,18.517941300693764,396,2.6129754,train
mexico,21162,-97.7978854122566,20.00415563776264,327,3.0474565,beyond
mexico,21163,-97.97205178627561,19.07999296059064,188,2.9654722,expansion
mexico,21164,-97.89879345423752,18.961737233742653,1314,2.3327026,expansion
mexico,21165,-98.6280613131937,18.737216223143353,45,2.6719787,beyond
mexico,21166,-98.44820606062598,18.72524135586983,146,2.2426224,beyond
mexico,21167,-97.84058838161236,19.96839276647196,45,2.5591269,beyond
mexico,21168,-98.65725970876491,18.639904602181844,222,2.501818,beyond
